file,group,subject,condition,variable,value
01_ROE_0,high,01,ROE,tot_persistence,0.33848428867448727
01_ROE_1,high,01,ROE,tot_persistence,0.033162494326032806
01_ROE_2,high,01,ROE,tot_persistence,0.38510704492285475
01_ROE_3,high,01,ROE,tot_persistence,0.21362869028577058
01_ROE_4,high,01,ROE,tot_persistence,0.3349665156673875
01_ROE_5,high,01,ROE,tot_persistence,0.18347538903540897
01_ROE_6,high,01,ROE,tot_persistence,0.5488019083002084
01_ROE_7,high,01,ROE,tot_persistence,0.18268442327771814
01_ROE_8,high,01,ROE,tot_persistence,0.3698156587365047
01_ROE_9,high,01,ROE,tot_persistence,0.44066938204255723
01_ROE_10,high,01,ROE,tot_persistence,0.1862864838664618
01_ROE_11,high,01,ROE,tot_persistence,0.15176706957585098
01_RCE_0,high,01,RCE,tot_persistence,0.15350758570904258
01_RCE_1,high,01,RCE,tot_persistence,0.016391019021570422
01_RCE_2,high,01,RCE,tot_persistence,0.32985482249033266
01_RCE_3,high,01,RCE,tot_persistence,0.32651308697232667
01_RCE_4,high,01,RCE,tot_persistence,0.3431223892181544
01_RCE_5,high,01,RCE,tot_persistence,0.2299593174793707
01_RCE_6,high,01,RCE,tot_persistence,0.34269047143161724
01_RCE_7,high,01,RCE,tot_persistence,0.2726020646869062
01_RCE_8,high,01,RCE,tot_persistence,0.25833544341129744
01_RCE_9,high,01,RCE,tot_persistence,0.2658699050333408
01_RCE_10,high,01,RCE,tot_persistence,0.07419725304447092
01_RCE_11,high,01,RCE,tot_persistence,0.3116984129162176
01_IND1_0,high,01,IND1,tot_persistence,0.23414874058673985
01_IND1_1,high,01,IND1,tot_persistence,0.09410249741005303
01_IND1_2,high,01,IND1,tot_persistence,0.09152722023001457
01_IND1_3,high,01,IND1,tot_persistence,0.3256469678460003
01_IND1_4,high,01,IND1,tot_persistence,0.1453016370976764
01_IND1_5,high,01,IND1,tot_persistence,0.15725587526139292
01_IND1_6,high,01,IND1,tot_persistence,0.2669454993928093
01_IND1_7,high,01,IND1,tot_persistence,0.0
01_IND1_8,high,01,IND1,tot_persistence,0.19901872046761626
01_IND1_9,high,01,IND1,tot_persistence,0.47029346982674824
01_IND1_10,high,01,IND1,tot_persistence,0.2672598957423374
01_IND1_11,high,01,IND1,tot_persistence,0.20686855710486715
01_IND2_0,high,01,IND2,tot_persistence,0.22234676649165339
01_IND2_1,high,01,IND2,tot_persistence,0.2193128621075757
01_IND2_2,high,01,IND2,tot_persistence,0.1264268869148341
01_IND2_3,high,01,IND2,tot_persistence,0.27293428090734784
01_IND2_4,high,01,IND2,tot_persistence,0.049391136400285356
01_IND2_5,high,01,IND2,tot_persistence,0.17900565976634641
01_IND2_6,high,01,IND2,tot_persistence,0.33599370685345914
01_IND2_7,high,01,IND2,tot_persistence,0.19030162292741293
01_IND2_8,high,01,IND2,tot_persistence,0.21783789059541225
01_IND2_9,high,01,IND2,tot_persistence,0.17802613775441203
01_IND2_10,high,01,IND2,tot_persistence,0.15899537195116842
01_IND2_11,high,01,IND2,tot_persistence,0.32671791354349133
01_NH_0,high,01,NH,tot_persistence,0.1782846278270007
01_NH_1,high,01,NH,tot_persistence,0.3261669247659526
01_NH_2,high,01,NH,tot_persistence,0.33300951053035094
01_NH_3,high,01,NH,tot_persistence,0.1985146668649552
01_NH_4,high,01,NH,tot_persistence,0.2619710232995628
01_NH_5,high,01,NH,tot_persistence,0.20770335892945066
01_NH_6,high,01,NH,tot_persistence,0.19833630504487273
01_NH_7,high,01,NH,tot_persistence,0.26745102099398954
01_NH_8,high,01,NH,tot_persistence,0.19378648830104067
01_NH_9,high,01,NH,tot_persistence,0.3522510156765727
01_NH_10,high,01,NH,tot_persistence,0.24495292424387524
01_NH_11,high,01,NH,tot_persistence,0.28423574906286136
01_POST_0,high,01,POST,tot_persistence,0.10589342073850887
01_POST_1,high,01,POST,tot_persistence,0.01615230615125429
01_POST_2,high,01,POST,tot_persistence,0.269719690372199
01_POST_3,high,01,POST,tot_persistence,0.24057506721547248
01_POST_4,high,01,POST,tot_persistence,0.198967952185494
01_POST_5,high,01,POST,tot_persistence,0.23795782974442697
01_POST_6,high,01,POST,tot_persistence,0.31851029304492273
01_POST_7,high,01,POST,tot_persistence,0.42870021922722884
01_POST_8,high,01,POST,tot_persistence,0.4370959474249379
01_POST_9,high,01,POST,tot_persistence,0.22440322852836553
01_POST_10,high,01,POST,tot_persistence,0.10706541366740467
01_POST_11,high,01,POST,tot_persistence,0.2668289158437431
02_ROE_0,high,02,ROE,tot_persistence,0.2609105167026527
02_ROE_1,high,02,ROE,tot_persistence,0.18945536255883233
02_ROE_2,high,02,ROE,tot_persistence,0.5495035300369114
02_ROE_3,high,02,ROE,tot_persistence,0.2248094155630801
02_ROE_4,high,02,ROE,tot_persistence,0.4117246513508614
02_ROE_5,high,02,ROE,tot_persistence,0.41793204231155046
02_ROE_6,high,02,ROE,tot_persistence,0.5753391621981573
02_ROE_7,high,02,ROE,tot_persistence,0.24404920804436275
02_ROE_8,high,02,ROE,tot_persistence,0.37723928647034866
02_ROE_9,high,02,ROE,tot_persistence,0.08866246189753774
02_ROE_10,high,02,ROE,tot_persistence,0.2505493831541583
02_ROE_11,high,02,ROE,tot_persistence,0.4963297692300211
02_RCE_0,high,02,RCE,tot_persistence,0.4717102107309835
02_RCE_1,high,02,RCE,tot_persistence,0.32617300064871263
02_RCE_2,high,02,RCE,tot_persistence,0.47328667802965485
02_RCE_3,high,02,RCE,tot_persistence,0.4740449604314252
02_RCE_4,high,02,RCE,tot_persistence,0.25276606091814624
02_RCE_5,high,02,RCE,tot_persistence,0.35894296848180673
02_RCE_6,high,02,RCE,tot_persistence,0.14814307056479264
02_RCE_7,high,02,RCE,tot_persistence,0.5285736227049296
02_RCE_8,high,02,RCE,tot_persistence,0.4522924642069849
02_RCE_9,high,02,RCE,tot_persistence,0.38664899386745655
02_RCE_10,high,02,RCE,tot_persistence,0.5646448745412785
02_RCE_11,high,02,RCE,tot_persistence,0.1771205457790139
02_IND1_0,high,02,IND1,tot_persistence,0.34957530293117917
02_IND1_1,high,02,IND1,tot_persistence,0.38053902091961095
02_IND1_2,high,02,IND1,tot_persistence,0.34616106459741947
02_IND1_3,high,02,IND1,tot_persistence,0.2762137488214979
02_IND1_4,high,02,IND1,tot_persistence,0.3880796807576242
02_IND1_5,high,02,IND1,tot_persistence,0.43518063752362024
02_IND1_6,high,02,IND1,tot_persistence,0.3917246803030544
02_IND1_7,high,02,IND1,tot_persistence,0.3424837690845669
02_IND1_8,high,02,IND1,tot_persistence,0.3478100958784494
02_IND1_9,high,02,IND1,tot_persistence,0.19578255850978252
02_IND1_10,high,02,IND1,tot_persistence,0.443765880252384
02_IND1_11,high,02,IND1,tot_persistence,0.5415885305765028
02_IND2_0,high,02,IND2,tot_persistence,0.37164788399940946
02_IND2_1,high,02,IND2,tot_persistence,0.4692290893448569
02_IND2_2,high,02,IND2,tot_persistence,0.6952193466056846
02_IND2_3,high,02,IND2,tot_persistence,0.377124007808855
02_IND2_4,high,02,IND2,tot_persistence,0.23521740273097883
02_IND2_5,high,02,IND2,tot_persistence,0.36967130554878364
02_IND2_6,high,02,IND2,tot_persistence,0.430144097715201
02_IND2_7,high,02,IND2,tot_persistence,0.2863420007160163
02_IND2_8,high,02,IND2,tot_persistence,0.3712096456636924
02_IND2_9,high,02,IND2,tot_persistence,0.3635377630691575
02_IND2_10,high,02,IND2,tot_persistence,0.37786391984026707
02_IND2_11,high,02,IND2,tot_persistence,0.4196341254279547
02_NH_0,high,02,NH,tot_persistence,0.4579604268784738
