file,group,subject,condition,variable,value
01_ROE_0,high,01,ROE,tot_persistence,0.1765041947364807
01_ROE_1,high,01,ROE,tot_persistence,0.45918697118759155
01_ROE_2,high,01,ROE,tot_persistence,0.24217838048934937
01_ROE_3,high,01,ROE,tot_persistence,0.6246444284915924
01_ROE_4,high,01,ROE,tot_persistence,0.2806985378265381
01_ROE_5,high,01,ROE,tot_persistence,0.4108985662460327
01_ROE_6,high,01,ROE,tot_persistence,0.6139127016067505
01_ROE_7,high,01,ROE,tot_persistence,0.2820553183555603
01_ROE_8,high,01,ROE,tot_persistence,0.4122287631034851
01_ROE_9,high,01,ROE,tot_persistence,0.692054033279419
01_ROE_10,high,01,ROE,tot_persistence,0.4708467721939087
01_ROE_11,high,01,ROE,tot_persistence,0.1673191785812378
01_ROE_12,high,01,ROE,tot_persistence,0.6407352089881897
01_ROE_13,high,01,ROE,tot_persistence,0.8486576080322266
01_ROE_14,high,01,ROE,tot_persistence,0.20630759000778198
01_ROE_15,high,01,ROE,tot_persistence,0.2147558331489563
01_ROE_16,high,01,ROE,tot_persistence,0.3279889225959778
01_ROE_17,high,01,ROE,tot_persistence,0.38709354400634766
01_RCE_0,high,01,RCE,tot_persistence,0.31737643480300903
01_RCE_1,high,01,RCE,tot_persistence,0.29562801122665405
01_RCE_2,high,01,RCE,tot_persistence,0.0
01_RCE_3,high,01,RCE,tot_persistence,0.57319575548172
01_RCE_4,high,01,RCE,tot_persistence,0.44446784257888794
01_RCE_5,high,01,RCE,tot_persistence,0.5319581031799316
01_RCE_6,high,01,RCE,tot_persistence,0.7187660932540894
01_RCE_7,high,01,RCE,tot_persistence,0.29922807216644287
01_RCE_8,high,01,RCE,tot_persistence,0.32351773977279663
01_RCE_9,high,01,RCE,tot_persistence,0.3246728777885437
01_RCE_10,high,01,RCE,tot_persistence,0.448093056678772
01_RCE_11,high,01,RCE,tot_persistence,0.4906855821609497
01_RCE_12,high,01,RCE,tot_persistence,0.323675274848938
01_RCE_13,high,01,RCE,tot_persistence,0.11505168676376343
01_RCE_14,high,01,RCE,tot_persistence,0.41509580612182617
01_RCE_15,high,01,RCE,tot_persistence,0.09879559278488159
01_RCE_16,high,01,RCE,tot_persistence,0.387006938457489
01_RCE_17,high,01,RCE,tot_persistence,0.5223125219345093
01_IND1_0,high,01,IND1,tot_persistence,0.29167550802230835
01_IND1_1,high,01,IND1,tot_persistence,0.2720233201980591
01_IND1_2,high,01,IND1,tot_persistence,0.11500531435012817
01_IND1_3,high,01,IND1,tot_persistence,0.11326992511749268
01_IND1_4,high,01,IND1,tot_persistence,0.685088038444519
01_IND1_5,high,01,IND1,tot_persistence,0.6269838213920593
01_IND1_6,high,01,IND1,tot_persistence,0.08522415161132812
01_IND1_7,high,01,IND1,tot_persistence,0.3034735321998596
01_IND1_8,high,01,IND1,tot_persistence,0.27429455518722534
01_IND1_9,high,01,IND1,tot_persistence,0.5249766707420349
01_IND1_10,high,01,IND1,tot_persistence,0.18450194597244263
01_IND1_11,high,01,IND1,tot_persistence,0.10160994529724121
01_IND1_12,high,01,IND1,tot_persistence,0.36627858877182007
01_IND1_13,high,01,IND1,tot_persistence,0.5375285148620605
01_IND1_14,high,01,IND1,tot_persistence,0.7192863821983337
01_IND1_15,high,01,IND1,tot_persistence,0.4218703508377075
01_IND1_16,high,01,IND1,tot_persistence,0.1684572696685791
01_IND1_17,high,01,IND1,tot_persistence,0.42591744661331177
01_IND2_0,high,01,IND2,tot_persistence,0.3564666509628296
01_IND2_1,high,01,IND2,tot_persistence,0.36056262254714966
01_IND2_2,high,01,IND2,tot_persistence,0.26222139596939087
01_IND2_3,high,01,IND2,tot_persistence,0.0
01_IND2_4,high,01,IND2,tot_persistence,0.24024814367294312
01_IND2_5,high,01,IND2,tot_persistence,0.300301194190979
01_IND2_6,high,01,IND2,tot_persistence,0.11053359508514404
01_IND2_7,high,01,IND2,tot_persistence,0.3356018662452698
01_IND2_8,high,01,IND2,tot_persistence,0.26027965545654297
01_IND2_9,high,01,IND2,tot_persistence,0.5305485725402832
01_IND2_10,high,01,IND2,tot_persistence,0.29383325576782227
01_IND2_11,high,01,IND2,tot_persistence,0.17092764377593994
01_IND2_12,high,01,IND2,tot_persistence,0.39422422647476196
01_IND2_13,high,01,IND2,tot_persistence,0.18420004844665527
01_IND2_14,high,01,IND2,tot_persistence,0.22881054878234863
01_IND2_15,high,01,IND2,tot_persistence,0.5280038714408875
01_IND2_16,high,01,IND2,tot_persistence,0.2627631425857544
01_IND2_17,high,01,IND2,tot_persistence,0.325613796710968
01_NH_0,high,01,NH,tot_persistence,0.46146219968795776
01_NH_1,high,01,NH,tot_persistence,0.4230773448944092
01_NH_2,high,01,NH,tot_persistence,0.47056078910827637
01_NH_3,high,01,NH,tot_persistence,0.36473846435546875
01_NH_4,high,01,NH,tot_persistence,0.38277268409729004
01_NH_5,high,01,NH,tot_persistence,0.16245591640472412
01_NH_6,high,01,NH,tot_persistence,0.37932103872299194
