file,group,subject,condition,variable,value
01_ROE_0,high,01,ROE,tot_persistence,6.194046892535077
01_ROE_1,high,01,ROE,tot_persistence,5.673673912266351
01_ROE_2,high,01,ROE,tot_persistence,5.5993953405226
01_ROE_3,high,01,ROE,tot_persistence,5.779552277492256
01_ROE_4,high,01,ROE,tot_persistence,5.177297452384114
01_ROE_5,high,01,ROE,tot_persistence,5.399795388250697
01_ROE_6,high,01,ROE,tot_persistence,5.97662602462168
01_ROE_7,high,01,ROE,tot_persistence,6.314889082078983
01_ROE_8,high,01,ROE,tot_persistence,6.178872757525889
01_ROE_9,high,01,ROE,tot_persistence,5.8713561390423745
01_ROE_10,high,01,ROE,tot_persistence,5.968317867754365
01_ROE_11,high,01,ROE,tot_persistence,5.409356479880218
01_ROE_12,high,01,ROE,tot_persistence,5.5710855261426975
01_ROE_13,high,01,ROE,tot_persistence,5.769066102032733
01_ROE_14,high,01,ROE,tot_persistence,6.061851098124708
01_ROE_15,high,01,ROE,tot_persistence,5.740992114091537
01_ROE_16,high,01,ROE,tot_persistence,5.718394902256666
01_ROE_17,high,01,ROE,tot_persistence,5.789956720228678
01_RCE_0,high,01,RCE,tot_persistence,5.28779907597729
01_RCE_1,high,01,RCE,tot_persistence,5.6068523252422136
01_RCE_2,high,01,RCE,tot_persistence,4.762108718212926
01_RCE_3,high,01,RCE,tot_persistence,5.771930218848195
01_RCE_4,high,01,RCE,tot_persistence,5.463846773537282
01_RCE_5,high,01,RCE,tot_persistence,5.442053461728114
01_RCE_6,high,01,RCE,tot_persistence,5.477377859201864
01_RCE_7,high,01,RCE,tot_persistence,5.345578200692093
01_RCE_8,high,01,RCE,tot_persistence,5.0421804107418176
01_RCE_9,high,01,RCE,tot_persistence,5.165122195213275
01_RCE_10,high,01,RCE,tot_persistence,5.693832676637523
01_RCE_11,high,01,RCE,tot_persistence,5.3454112105353495
01_RCE_12,high,01,RCE,tot_persistence,5.445308756152734
01_RCE_13,high,01,RCE,tot_persistence,5.4760096579884205
01_RCE_14,high,01,RCE,tot_persistence,5.502096381492182
01_RCE_15,high,01,RCE,tot_persistence,5.593918072964217
01_RCE_16,high,01,RCE,tot_persistence,5.414078915533363
01_RCE_17,high,01,RCE,tot_persistence,5.987738094714619
01_IND1_0,high,01,IND1,tot_persistence,5.929909167647237
01_IND1_1,high,01,IND1,tot_persistence,5.199771815307214
01_IND1_2,high,01,IND1,tot_persistence,5.171451394252289
01_IND1_3,high,01,IND1,tot_persistence,5.555559693594569
01_IND1_4,high,01,IND1,tot_persistence,5.827590255824187
01_IND1_5,high,01,IND1,tot_persistence,5.57442168344029
01_IND1_6,high,01,IND1,tot_persistence,5.847374577074323
01_IND1_7,high,01,IND1,tot_persistence,5.707028798812184
01_IND1_8,high,01,IND1,tot_persistence,5.544758628720871
01_IND1_9,high,01,IND1,tot_persistence,5.272866775631769
01_IND1_10,high,01,IND1,tot_persistence,6.003044036665026
01_IND1_11,high,01,IND1,tot_persistence,5.0901706744202535
01_IND1_12,high,01,IND1,tot_persistence,5.562199211246969
01_IND1_13,high,01,IND1,tot_persistence,5.3193751249817955
01_IND1_14,high,01,IND1,tot_persistence,5.779654224974413
01_IND1_15,high,01,IND1,tot_persistence,5.6093021730468635
01_IND1_16,high,01,IND1,tot_persistence,5.407166399232123
01_IND1_17,high,01,IND1,tot_persistence,5.183275270142181
01_IND2_0,high,01,IND2,tot_persistence,5.437398668516245
01_IND2_1,high,01,IND2,tot_persistence,5.263837948931935
01_IND2_2,high,01,IND2,tot_persistence,5.587109758765952
01_IND2_3,high,01,IND2,tot_persistence,5.012546937528009
01_IND2_4,high,01,IND2,tot_persistence,6.189956161220479
01_IND2_5,high,01,IND2,tot_persistence,5.692147997778971
01_IND2_6,high,01,IND2,tot_persistence,4.907289648778663
01_IND2_7,high,01,IND2,tot_persistence,5.7926845924157515
01_IND2_8,high,01,IND2,tot_persistence,5.619062483877584
01_IND2_9,high,01,IND2,tot_persistence,5.910164461727904
01_IND2_10,high,01,IND2,tot_persistence,5.530584570589859
01_IND2_11,high,01,IND2,tot_persistence,5.218587787163211
01_IND2_12,high,01,IND2,tot_persistence,5.666847486903276
01_IND2_13,high,01,IND2,tot_persistence,5.351490481891199
01_IND2_14,high,01,IND2,tot_persistence,5.3778970464465665
01_IND2_15,high,01,IND2,tot_persistence,5.332529622579132
01_IND2_16,high,01,IND2,tot_persistence,5.052971420514829
01_IND2_17,high,01,IND2,tot_persistence,5.151807989690733
01_NH_0,high,01,NH,tot_persistence,5.293381333969407
01_NH_1,high,01,NH,tot_persistence,5.106581658823529
01_NH_2,high,01,NH,tot_persistence,5.6711226583263885
01_NH_3,high,01,NH,tot_persistence,5.385378304180745
01_NH_4,high,01,NH,tot_persistence,5.411900868906944
01_NH_5,high,01,NH,tot_persistence,5.52102647134428
01_NH_6,high,01,NH,tot_persistence,5.289947730143645
01_NH_7,high,01,NH,tot_persistence,5.173603239005885
01_NH_8,high,01,NH,tot_persistence,5.461561501249889
01_NH_9,high,01,NH,tot_persistence,5.490463690072392
01_NH_10,high,01,NH,tot_persistence,5.472380763818515
01_NH_11,high,01,NH,tot_persistence,5.047319483276106
01_NH_12,high,01,NH,tot_persistence,5.438982551678893
01_NH_13,high,01,NH,tot_persistence,5.964400102108119
01_NH_14,high,01,NH,tot_persistence,5.688684915849644
01_NH_15,high,01,NH,tot_persistence,5.959633886065801
01_NH_16,high,01,NH,tot_persistence,5.248815776030964
01_NH_17,high,01,NH,tot_persistence,5.524049524144307
01_POST_0,high,01,POST,tot_persistence,5.6176057636115795
01_POST_1,high,01,POST,tot_persistence,4.77601093664942
01_POST_2,high,01,POST,tot_persistence,5.090026545633597
01_POST_3,high,01,POST,tot_persistence,5.023434721181674
01_POST_4,high,01,POST,tot_persistence,5.033447550905866
01_POST_5,high,01,POST,tot_persistence,5.504470485224774
01_POST_6,high,01,POST,tot_persistence,5.678538437430346
01_POST_7,high,01,POST,tot_persistence,4.851088039862936
01_POST_8,high,01,POST,tot_persistence,5.34015659567685
01_POST_9,high,01,POST,tot_persistence,4.995415493210624
01_POST_10,high,01,POST,tot_persistence,4.811184304810432
01_POST_11,high,01,POST,tot_persistence,5.163927393995083
01_POST_12,high,01,POST,tot_persistence,5.370381573039507
01_POST_13,high,01,POST,tot_persistence,5.460717800181735
01_POST_14,high,01,POST,tot_persistence,5.189980953424236
01_POST_15,high,01,POST,tot_persistence,5.181648467321438
01_POST_16,high,01,POST,tot_persistence,5.410371290966122
01_POST_17,high,01,POST,tot_persistence,4.44490023037762
02_ROE_0,high,02,ROE,tot_persistence,6.431537829008581
02_ROE_1,high,02,ROE,tot_persistence,6.329648033932058
02_ROE_2,high,02,ROE,tot_persistence,6.619499982335208
02_ROE_3,high,02,ROE,tot_persistence,7.17248160119642
02_ROE_4,high,02,ROE,tot_persistence,7.180436128093366
02_ROE_5,high,02,ROE,tot_persistence,6.70829063057651
02_ROE_6,high,02,ROE,tot_persistence,6.212135059409388
02_ROE_7,high,02,ROE,tot_persistence,6.341822593686876
02_ROE_8,high,02,ROE,tot_persistence,6.278215550549044
02_ROE_9,high,02,ROE,tot_persistence,6.504585189226676
02_ROE_10,high,02,ROE,tot_persistence,5.719268956667916
02_ROE_11,high,02,ROE,tot_persistence,5.325827249857857
02_ROE_12,high,02,ROE,tot_persistence,5.601610601805603
02_ROE_13,high,02,ROE,tot_persistence,5.673922554791991
02_ROE_14,high,02,ROE,tot_persistence,4.821232432529951
02_ROE_15,high,02,ROE,tot_persistence,5.073681092913819
02_ROE_16,high,02,ROE,tot_persistence,6.800337379497552
02_ROE_17,high,02,ROE,tot_persistence,6.100880738965589
02_RCE_0,high,02,RCE,tot_persistence,5.909152601963986
02_RCE_1,high,02,RCE,tot_persistence,6.392065731232309
02_RCE_2,high,02,RCE,tot_persistence,6.485222584846002
02_RCE_3,high,02,RCE,tot_persistence,6.377631944163223
02_RCE_4,high,02,RCE,tot_persistence,6.444064275997837
02_RCE_5,high,02,RCE,tot_persistence,6.584067691642757
02_RCE_6,high,02,RCE,tot_persistence,6.388031590701921
02_RCE_7,high,02,RCE,tot_persistence,6.476108310375217
02_RCE_8,high,02,RCE,tot_persistence,6.374819527555782
02_RCE_9,high,02,RCE,tot_persistence,6.7237981272246525
02_RCE_10,high,02,RCE,tot_persistence,6.6242748594646725
02_RCE_11,high,02,RCE,tot_persistence,6.465186490029902
02_RCE_12,high,02,RCE,tot_persistence,6.633960251132966
02_RCE_13,high,02,RCE,tot_persistence,6.32160024888242
02_RCE_14,high,02,RCE,tot_persistence,6.357947753348524
02_RCE_15,high,02,RCE,tot_persistence,6.703956417588211
02_RCE_16,high,02,RCE,tot_persistence,5.679781847884678
02_RCE_17,high,02,RCE,tot_persistence,6.805776484019577
02_IND1_0,high,02,IND1,tot_persistence,6.703365334375704
02_IND1_1,high,02,IND1,tot_persistence,6.734314579275662
02_IND1_2,high,02,IND1,tot_persistence,5.840423774257333
02_IND1_3,high,02,IND1,tot_persistence,6.550373057945453
