file,group,subject,condition,variable,value
01_ROE_0,high,01,ROE,tot_persistence,0.3473736609960948
01_ROE_1,high,01,ROE,tot_persistence,0.2941736837119869
01_ROE_2,high,01,ROE,tot_persistence,0.11873678485289144
01_ROE_3,high,01,ROE,tot_persistence,0.37048412679625786
01_ROE_4,high,01,ROE,tot_persistence,0.1412617000248277
01_ROE_5,high,01,ROE,tot_persistence,0.15379308163944985
01_ROE_6,high,01,ROE,tot_persistence,0.34308466860019227
01_ROE_7,high,01,ROE,tot_persistence,0.08040087203056184
01_ROE_8,high,01,ROE,tot_persistence,0.2879588738767934
01_ROE_9,high,01,ROE,tot_persistence,0.5481677761940442
01_ROE_10,high,01,ROE,tot_persistence,0.3845087464026332
01_ROE_11,high,01,ROE,tot_persistence,0.14841242795646442
01_ROE_12,high,01,ROE,tot_persistence,0.3922331344987617
01_ROE_13,high,01,ROE,tot_persistence,0.5273528264234116
01_ROE_14,high,01,ROE,tot_persistence,0.07044476060757936
01_ROE_15,high,01,ROE,tot_persistence,0.18416402508100013
01_ROE_16,high,01,ROE,tot_persistence,0.30611827458866747
01_ROE_17,high,01,ROE,tot_persistence,0.15639122091318106
01_RCE_0,high,01,RCE,tot_persistence,0.1483735103957121
01_RCE_1,high,01,RCE,tot_persistence,0.17867807149371107
01_RCE_2,high,01,RCE,tot_persistence,0.0
01_RCE_3,high,01,RCE,tot_persistence,0.33694488540273787
01_RCE_4,high,01,RCE,tot_persistence,0.2884613371541357
01_RCE_5,high,01,RCE,tot_persistence,0.29724098566983925
01_RCE_6,high,01,RCE,tot_persistence,0.41071452605067477
01_RCE_7,high,01,RCE,tot_persistence,0.23950651074013432
01_RCE_8,high,01,RCE,tot_persistence,0.15590203410454906
01_RCE_9,high,01,RCE,tot_persistence,0.210590179520106
01_RCE_10,high,01,RCE,tot_persistence,0.3317591113140352
01_RCE_11,high,01,RCE,tot_persistence,0.2826102077296841
01_RCE_12,high,01,RCE,tot_persistence,0.14833058071529456
01_RCE_13,high,01,RCE,tot_persistence,0.12798194867120238
01_RCE_14,high,01,RCE,tot_persistence,0.31176267042891637
01_RCE_15,high,01,RCE,tot_persistence,0.0005819761943432833
01_RCE_16,high,01,RCE,tot_persistence,0.10310661981872586
01_RCE_17,high,01,RCE,tot_persistence,0.24989370618423384
01_IND1_0,high,01,IND1,tot_persistence,0.20169706096550785
01_IND1_1,high,01,IND1,tot_persistence,0.1901793596212034
01_IND1_2,high,01,IND1,tot_persistence,0.08082229049066728
01_IND1_3,high,01,IND1,tot_persistence,0.07962894020697941
01_IND1_4,high,01,IND1,tot_persistence,0.4302794452288949
01_IND1_5,high,01,IND1,tot_persistence,0.3882199206191182
01_IND1_6,high,01,IND1,tot_persistence,0.0459967270586724
01_IND1_7,high,01,IND1,tot_persistence,0.1681198868042442
01_IND1_8,high,01,IND1,tot_persistence,0.07489460252824086
