file,group,subject,condition,variable,value
01_ROE_0,high,01,ROE,tot_persistence,0.2774355353826813
01_ROE_1,high,01,ROE,tot_persistence,0.26771212028828356
01_ROE_2,high,01,ROE,tot_persistence,0.38013327135597574
01_ROE_3,high,01,ROE,tot_persistence,0.3277541111403215
01_ROE_4,high,01,ROE,tot_persistence,0.3429336703218814
01_ROE_5,high,01,ROE,tot_persistence,0.30353863683505966
01_ROE_6,high,01,ROE,tot_persistence,0.3207802477499183
01_ROE_7,high,01,ROE,tot_persistence,0.28080814786644054
01_ROE_8,high,01,ROE,tot_persistence,0.395988720496829
01_ROE_9,high,01,ROE,tot_persistence,0.32934432315289663
01_ROE_10,high,01,ROE,tot_persistence,0.3817939698976626
01_ROE_11,high,01,ROE,tot_persistence,0.3872921241060343
01_ROE_12,high,01,ROE,tot_persistence,0.34017986707032233
01_ROE_13,high,01,ROE,tot_persistence,0.3406113792275087
01_ROE_14,high,01,ROE,tot_persistence,0.2572540706821906
01_ROE_15,high,01,ROE,tot_persistence,0.370478749561229
01_ROE_16,high,01,ROE,tot_persistence,0.32331548961164386
01_ROE_17,high,01,ROE,tot_persistence,0.300399019866037
01_RCE_0,high,01,RCE,tot_persistence,0.2476454491893533
01_RCE_1,high,01,RCE,tot_persistence,0.23337643972651334
01_RCE_2,high,01,RCE,tot_persistence,0.5677962934371152
01_RCE_3,high,01,RCE,tot_persistence,0.6468468957152184
01_RCE_4,high,01,RCE,tot_persistence,0.6324497445836215
01_RCE_5,high,01,RCE,tot_persistence,0.525848063118074
01_RCE_6,high,01,RCE,tot_persistence,0.580756346143075
01_RCE_7,high,01,RCE,tot_persistence,0.6430543483739356
01_RCE_8,high,01,RCE,tot_persistence,0.7287055354914715
01_RCE_9,high,01,RCE,tot_persistence,0.7429118424212372
01_RCE_10,high,01,RCE,tot_persistence,0.7277154853421188
01_RCE_11,high,01,RCE,tot_persistence,0.6537521870520266
01_RCE_12,high,01,RCE,tot_persistence,0.6418347482066017
01_RCE_13,high,01,RCE,tot_persistence,0.6697026699467356
01_RCE_14,high,01,RCE,tot_persistence,0.6698448648024049
01_RCE_15,high,01,RCE,tot_persistence,0.6618016659746098
01_RCE_16,high,01,RCE,tot_persistence,0.6717132368970772
01_RCE_17,high,01,RCE,tot_persistence,0.6722186659824049
01_IND1_0,high,01,IND1,tot_persistence,0.6275564639870882
01_IND1_1,high,01,IND1,tot_persistence,0.6764766230907147
01_IND1_2,high,01,IND1,tot_persistence,0.5861725891774557
01_IND1_3,high,01,IND1,tot_persistence,0.7007027211624156
01_IND1_4,high,01,IND1,tot_persistence,0.5780403392094757
01_IND1_5,high,01,IND1,tot_persistence,0.6008334749334597
01_IND1_6,high,01,IND1,tot_persistence,0.5432102641826718
01_IND1_7,high,01,IND1,tot_persistence,0.5964984207288061
01_IND1_8,high,01,IND1,tot_persistence,0.6350009988417789
01_IND1_9,high,01,IND1,tot_persistence,0.6716119342319341
01_IND1_10,high,01,IND1,tot_persistence,0.6768546223371016
01_IND1_11,high,01,IND1,tot_persistence,0.7020467900573066
01_IND1_12,high,01,IND1,tot_persistence,0.6575102184756767
01_IND1_13,high,01,IND1,tot_persistence,0.6373062501953914
01_IND1_14,high,01,IND1,tot_persistence,0.5579616362015812
01_IND1_15,high,01,IND1,tot_persistence,0.5402185460740293
01_IND1_16,high,01,IND1,tot_persistence,0.5327026272143001
01_IND1_17,high,01,IND1,tot_persistence,0.6679973580444761
01_IND2_0,high,01,IND2,tot_persistence,0.6127076884305361
01_IND2_1,high,01,IND2,tot_persistence,0.6170445258443679
01_IND2_2,high,01,IND2,tot_persistence,0.5786036535349743
01_IND2_3,high,01,IND2,tot_persistence,0.5386167397069528
01_IND2_4,high,01,IND2,tot_persistence,0.5785912169230806
01_IND2_5,high,01,IND2,tot_persistence,0.5817699396581949
01_IND2_6,high,01,IND2,tot_persistence,0.5698606105282638
01_IND2_7,high,01,IND2,tot_persistence,0.6113714219844585
01_IND2_8,high,01,IND2,tot_persistence,0.5875670428182217
01_IND2_9,high,01,IND2,tot_persistence,0.6722707285329643
01_IND2_10,high,01,IND2,tot_persistence,0.6486325557574596
01_IND2_11,high,01,IND2,tot_persistence,0.6837409126267241
01_IND2_12,high,01,IND2,tot_persistence,0.6940691377268002
01_IND2_13,high,01,IND2,tot_persistence,0.704377449206038
01_IND2_14,high,01,IND2,tot_persistence,0.638745555824675
01_IND2_15,high,01,IND2,tot_persistence,0.6263139779040314
01_IND2_16,high,01,IND2,tot_persistence,0.567979942594012
01_IND2_17,high,01,IND2,tot_persistence,0.5580447034699515
01_NH_0,high,01,NH,tot_persistence,0.5823697737050545
01_NH_1,high,01,NH,tot_persistence,0.6357205765871725
01_NH_2,high,01,NH,tot_persistence,0.5344466899462994
01_NH_3,high,01,NH,tot_persistence,0.5798048037221168
01_NH_4,high,01,NH,tot_persistence,0.5859510359216118
01_NH_5,high,01,NH,tot_persistence,0.6331638186487595
01_NH_6,high,01,NH,tot_persistence,0.6487535928278434
01_NH_7,high,01,NH,tot_persistence,0.6096922417293971
01_NH_8,high,01,NH,tot_persistence,0.6742841232314443
01_NH_9,high,01,NH,tot_persistence,0.5698218437620355
01_NH_10,high,01,NH,tot_persistence,0.5617261800572452
01_NH_11,high,01,NH,tot_persistence,0.5686715049713176
01_NH_12,high,01,NH,tot_persistence,0.6255820314865103
01_NH_13,high,01,NH,tot_persistence,0.5755129137759395
01_NH_14,high,01,NH,tot_persistence,0.5286043259010126
01_NH_15,high,01,NH,tot_persistence,0.5371074306757854
01_NH_16,high,01,NH,tot_persistence,0.5237822700844277
01_NH_17,high,01,NH,tot_persistence,0.6453423897179911
01_POST_0,high,01,POST,tot_persistence,0.5107044798601561
01_POST_1,high,01,POST,tot_persistence,0.33568411672549875
01_POST_2,high,01,POST,tot_persistence,0.42495668798651115
01_POST_3,high,01,POST,tot_persistence,0.3059746456782305
01_POST_4,high,01,POST,tot_persistence,0.3746388756425838
01_POST_5,high,01,POST,tot_persistence,0.3386046345181006
01_POST_6,high,01,POST,tot_persistence,0.3127925002131722
01_POST_7,high,01,POST,tot_persistence,0.3104615665095
01_POST_8,high,01,POST,tot_persistence,0.3442443835873319
01_POST_9,high,01,POST,tot_persistence,0.34337122031127304
01_POST_10,high,01,POST,tot_persistence,0.3397893420236239
01_POST_11,high,01,POST,tot_persistence,0.4128850057409955
01_POST_12,high,01,POST,tot_persistence,0.34496855579437863
01_POST_13,high,01,POST,tot_persistence,0.32875107576853646
01_POST_14,high,01,POST,tot_persistence,0.41482904512145413
01_POST_15,high,01,POST,tot_persistence,0.40109230738219354
01_POST_16,high,01,POST,tot_persistence,0.29207407971965016
01_POST_17,high,01,POST,tot_persistence,0.33753603118061976
02_ROE_0,high,02,ROE,tot_persistence,0.3343014577636896
02_ROE_1,high,02,ROE,tot_persistence,0.3277847488995175
02_ROE_2,high,02,ROE,tot_persistence,0.3812747922360214
02_ROE_3,high,02,ROE,tot_persistence,0.30174859090345235
02_ROE_4,high,02,ROE,tot_persistence,0.33429889758080406
02_ROE_5,high,02,ROE,tot_persistence,0.32145886648336947
02_ROE_6,high,02,ROE,tot_persistence,0.31134450486409265
02_ROE_7,high,02,ROE,tot_persistence,0.3173832283943483
02_ROE_8,high,02,ROE,tot_persistence,0.30540308128430493
02_ROE_9,high,02,ROE,tot_persistence,0.25074763623985613
02_ROE_10,high,02,ROE,tot_persistence,0.25944476846012554
02_ROE_11,high,02,ROE,tot_persistence,0.2645626478593162
02_ROE_12,high,02,ROE,tot_persistence,0.23697728481187758
02_ROE_13,high,02,ROE,tot_persistence,0.2036477541669907
02_ROE_14,high,02,ROE,tot_persistence,0.2375152514535736
02_ROE_15,high,02,ROE,tot_persistence,0.21436866985887185
02_ROE_16,high,02,ROE,tot_persistence,0.22969492022253588
02_ROE_17,high,02,ROE,tot_persistence,0.2478755849431808
02_RCE_0,high,02,RCE,tot_persistence,0.21045255308327776
02_RCE_1,high,02,RCE,tot_persistence,0.2431493782974424
02_RCE_2,high,02,RCE,tot_persistence,0.2615827593780701
02_RCE_3,high,02,RCE,tot_persistence,0.25711145155246556
02_RCE_4,high,02,RCE,tot_persistence,0.31315701145881075
02_RCE_5,high,02,RCE,tot_persistence,0.27019956554577135
02_RCE_6,high,02,RCE,tot_persistence,0.26800962768670533
02_RCE_7,high,02,RCE,tot_persistence,0.2691540200703358
02_RCE_8,high,02,RCE,tot_persistence,0.28159388384660833
02_RCE_9,high,02,RCE,tot_persistence,0.30024013950699074
02_RCE_10,high,02,RCE,tot_persistence,0.2601473073035218
02_RCE_11,high,02,RCE,tot_persistence,0.2752085548338054
02_RCE_12,high,02,RCE,tot_persistence,0.29722404248528916
02_RCE_13,high,02,RCE,tot_persistence,0.2918778582111205
02_RCE_14,high,02,RCE,tot_persistence,0.32435531472649876
02_RCE_15,high,02,RCE,tot_persistence,0.29109452682338544
02_RCE_16,high,02,RCE,tot_persistence,0.23750597795504383
02_RCE_17,high,02,RCE,tot_persistence,0.2204864878586869
02_IND1_0,high,02,IND1,tot_persistence,0.19439375029615133
02_IND1_1,high,02,IND1,tot_persistence,0.16613628238889863
02_IND1_2,high,02,IND1,tot_persistence,0.1394251406389319
02_IND1_3,high,02,IND1,tot_persistence,0.2241510022907564
02_IND1_4,high,02,IND1,tot_persistence,0.24522628773073127
02_IND1_5,high,02,IND1,tot_persistence,0.2662806689712978
02_IND1_6,high,02,IND1,tot_persistence,0.2548247224524173
02_IND1_7,high,02,IND1,tot_persistence,0.37602371091361875
02_IND1_8,high,02,IND1,tot_persistence,0.31523357070873564
02_IND1_9,high,02,IND1,tot_persistence,0.2908262321265897
02_IND1_10,high,02,IND1,tot_persistence,0.3198793526075127
02_IND1_11,high,02,IND1,tot_persistence,0.3541321645478429
02_IND1_12,high,02,IND1,tot_persistence,0.2574729717708562
02_IND1_13,high,02,IND1,tot_persistence,0.27092958979911885
02_IND1_14,high,02,IND1,tot_persistence,0.27440288650043543
02_IND1_15,high,02,IND1,tot_persistence,0.37681749496023303
02_IND1_16,high,02,IND1,tot_persistence,0.2892425368796351
02_IND1_17,high,02,IND1,tot_persistence,0.27027305512439426
02_IND2_0,high,02,IND2,tot_persistence,0.24520521004726917
02_IND2_1,high,02,IND2,tot_persistence,0.26229360951955927
02_IND2_2,high,02,IND2,tot_persistence,0.3445396801474696
02_IND2_3,high,02,IND2,tot_persistence,0.3604026624943583
02_IND2_4,high,02,IND2,tot_persistence,0.32777650134737824
02_IND2_5,high,02,IND2,tot_persistence,0.2720247505955848
02_IND2_6,high,02,IND2,tot_persistence,0.21237925112607678
02_IND2_7,high,02,IND2,tot_persistence,0.28557263437674785
02_IND2_8,high,02,IND2,tot_persistence,0.27930190199610017
02_IND2_9,high,02,IND2,tot_persistence,0.2850737972660824
02_IND2_10,high,02,IND2,tot_persistence,0.2386731293216648
02_IND2_11,high,02,IND2,tot_persistence,0.32990525567234513
02_IND2_12,high,02,IND2,tot_persistence,0.2643037278717312
02_IND2_13,high,02,IND2,tot_persistence,0.2882722184794416
02_IND2_14,high,02,IND2,tot_persistence,0.3213677686227725
02_IND2_15,high,02,IND2,tot_persistence,0.23748383714005153
02_IND2_16,high,02,IND2,tot_persistence,0.2684517740948627
02_IND2_17,high,02,IND2,tot_persistence,0.22939918498958528
02_NH_0,high,02,NH,tot_persistence,0.25294007458987294
02_NH_1,high,02,NH,tot_persistence,0.334935689183075
02_NH_2,high,02,NH,tot_persistence,0.2896196091536122
02_NH_3,high,02,NH,tot_persistence,0.23848455774695856
02_NH_4,high,02,NH,tot_persistence,0.26683256382428644
02_NH_5,high,02,NH,tot_persistence,0.41440370332095566
02_NH_6,high,02,NH,tot_persistence,0.2646415642316278
02_NH_7,high,02,NH,tot_persistence,0.2785335325944987
02_NH_8,high,02,NH,tot_persistence,0.17094416405328502
02_NH_9,high,02,NH,tot_persistence,0.26897699378252193
02_NH_10,high,02,NH,tot_persistence,0.2313689536908061
02_NH_11,high,02,NH,tot_persistence,0.2947876887709171
02_NH_12,high,02,NH,tot_persistence,0.4459167972094097
02_NH_13,high,02,NH,tot_persistence,0.20774793654508686
02_NH_14,high,02,NH,tot_persistence,0.34346060583812726
02_NH_15,high,02,NH,tot_persistence,0.20629228469187721
02_NH_16,high,02,NH,tot_persistence,0.3508377900172873
02_NH_17,high,02,NH,tot_persistence,0.31720861131216116
