file,group,subject,condition,variable,value
01_ROE_0,high,01,ROE,tot_persistence,0.4737645323788287
01_ROE_1,high,01,ROE,tot_persistence,0.45584587059732606
01_ROE_2,high,01,ROE,tot_persistence,0.5793581183627162
01_ROE_3,high,01,ROE,tot_persistence,0.49141288950907686
01_ROE_4,high,01,ROE,tot_persistence,0.4573185118925766
01_ROE_5,high,01,ROE,tot_persistence,0.453222827153921
01_ROE_6,high,01,ROE,tot_persistence,0.4622178642517797
01_ROE_7,high,01,ROE,tot_persistence,0.4276910356072611
01_ROE_8,high,01,ROE,tot_persistence,0.4929531615435702
01_ROE_9,high,01,ROE,tot_persistence,0.45692293784730703
01_ROE_10,high,01,ROE,tot_persistence,0.4433795570805337
01_ROE_11,high,01,ROE,tot_persistence,0.44202569881886855
01_ROE_12,high,01,ROE,tot_persistence,0.43747038396873067
01_ROE_13,high,01,ROE,tot_persistence,0.4573428721686703
01_ROE_14,high,01,ROE,tot_persistence,0.3874667500911704
01_ROE_15,high,01,ROE,tot_persistence,0.43164755435401
01_ROE_16,high,01,ROE,tot_persistence,0.3994727086215146
01_ROE_17,high,01,ROE,tot_persistence,0.3916902123276697
01_RCE_0,high,01,RCE,tot_persistence,0.37120878719575484
01_RCE_1,high,01,RCE,tot_persistence,0.35842488496266045
01_RCE_2,high,01,RCE,tot_persistence,0.6441778828296378
01_RCE_3,high,01,RCE,tot_persistence,0.6796156624526541
01_RCE_4,high,01,RCE,tot_persistence,0.6488376572824311
01_RCE_5,high,01,RCE,tot_persistence,0.5690743379992587
01_RCE_6,high,01,RCE,tot_persistence,0.6051555292904021
01_RCE_7,high,01,RCE,tot_persistence,0.6622042890801966
01_RCE_8,high,01,RCE,tot_persistence,0.6733997819753628
01_RCE_9,high,01,RCE,tot_persistence,0.6745226300383779
01_RCE_10,high,01,RCE,tot_persistence,0.7041590144634056
01_RCE_11,high,01,RCE,tot_persistence,0.707954717214598
01_RCE_12,high,01,RCE,tot_persistence,0.6893867860236449
01_RCE_13,high,01,RCE,tot_persistence,0.6581149463244151
01_RCE_14,high,01,RCE,tot_persistence,0.7005578830386198
01_RCE_15,high,01,RCE,tot_persistence,0.6758620427575075
01_RCE_16,high,01,RCE,tot_persistence,0.6551881530907129
01_RCE_17,high,01,RCE,tot_persistence,0.6884601174995847
01_IND1_0,high,01,IND1,tot_persistence,0.6288081890860306
01_IND1_1,high,01,IND1,tot_persistence,0.7275624614515338
01_IND1_2,high,01,IND1,tot_persistence,0.7840035863644669
01_IND1_3,high,01,IND1,tot_persistence,0.768231848818199
01_IND1_4,high,01,IND1,tot_persistence,0.683936299935252
01_IND1_5,high,01,IND1,tot_persistence,0.6684197330436792
01_IND1_6,high,01,IND1,tot_persistence,0.6281612522982452
01_IND1_7,high,01,IND1,tot_persistence,0.6359794073030204
01_IND1_8,high,01,IND1,tot_persistence,0.6558074780703703
01_IND1_9,high,01,IND1,tot_persistence,0.6850530653362559
01_IND1_10,high,01,IND1,tot_persistence,0.6896217873164325
01_IND1_11,high,01,IND1,tot_persistence,0.6812290420655192
