file,group,subject,condition,variable,value
01_ROE_0,high,01,ROE,tot_persistence,0.19861356896554133
01_ROE_1,high,01,ROE,tot_persistence,0.3050955161846863
01_ROE_2,high,01,ROE,tot_persistence,0.33707262564033724
01_ROE_3,high,01,ROE,tot_persistence,0.2632605921941824
01_ROE_4,high,01,ROE,tot_persistence,0.2825371534207404
01_ROE_5,high,01,ROE,tot_persistence,0.3844495277569611
01_ROE_6,high,01,ROE,tot_persistence,0.3235525039604828
01_ROE_7,high,01,ROE,tot_persistence,0.41029429475430396
01_ROE_8,high,01,ROE,tot_persistence,0.3975135871886177
01_ROE_9,high,01,ROE,tot_persistence,0.35384011006323257
01_ROE_10,high,01,ROE,tot_persistence,0.3354809456484942
01_ROE_11,high,01,ROE,tot_persistence,0.3941082906888977
01_RCE_0,high,01,RCE,tot_persistence,0.24258158756516446
01_RCE_1,high,01,RCE,tot_persistence,0.2914422602371009
01_RCE_2,high,01,RCE,tot_persistence,0.6339141654278029
01_RCE_3,high,01,RCE,tot_persistence,0.5623554248827969
01_RCE_4,high,01,RCE,tot_persistence,0.5547717825181394
01_RCE_5,high,01,RCE,tot_persistence,0.7463249508010795
01_RCE_6,high,01,RCE,tot_persistence,0.8316319421823213
01_RCE_7,high,01,RCE,tot_persistence,0.606414016740151
01_RCE_8,high,01,RCE,tot_persistence,0.6612356939401204
01_RCE_9,high,01,RCE,tot_persistence,0.7862102044753273
01_RCE_10,high,01,RCE,tot_persistence,0.7092978663521246
01_RCE_11,high,01,RCE,tot_persistence,0.6939391111830591
01_IND1_0,high,01,IND1,tot_persistence,0.587104952722898
01_IND1_1,high,01,IND1,tot_persistence,0.5163238942380682
01_IND1_2,high,01,IND1,tot_persistence,0.7013526037901308
01_IND1_3,high,01,IND1,tot_persistence,0.6046258200566481
01_IND1_4,high,01,IND1,tot_persistence,0.6464559892136119
01_IND1_5,high,01,IND1,tot_persistence,0.6445932065698283
01_IND1_6,high,01,IND1,tot_persistence,0.552248902983405
01_IND1_7,high,01,IND1,tot_persistence,0.6399949139780544
01_IND1_8,high,01,IND1,tot_persistence,0.6987985253476254
01_IND1_9,high,01,IND1,tot_persistence,0.7055843220722904
01_IND1_10,high,01,IND1,tot_persistence,0.57895125210088
01_IND1_11,high,01,IND1,tot_persistence,0.7418429362814336
01_IND2_0,high,01,IND2,tot_persistence,0.7289990830692433
01_IND2_1,high,01,IND2,tot_persistence,0.5993319878861498
01_IND2_2,high,01,IND2,tot_persistence,0.5485501963984101
01_IND2_3,high,01,IND2,tot_persistence,0.6581528647227102
01_IND2_4,high,01,IND2,tot_persistence,0.4975296775538884
01_IND2_5,high,01,IND2,tot_persistence,0.7047005187272687
01_IND2_6,high,01,IND2,tot_persistence,0.7730169942079143
01_IND2_7,high,01,IND2,tot_persistence,0.7708553877398115
01_IND2_8,high,01,IND2,tot_persistence,0.5609964917428191
01_IND2_9,high,01,IND2,tot_persistence,0.7054091753467843
01_IND2_10,high,01,IND2,tot_persistence,0.7089780111212278
01_IND2_11,high,01,IND2,tot_persistence,0.6024822868843965
01_NH_0,high,01,NH,tot_persistence,0.4930202900639596
01_NH_1,high,01,NH,tot_persistence,0.6626366663226502
